"어업별","품종별","행정구역별","판매형태별","항목","단위","2016.01 월","2016.02 월","2016.03 월","2016.04 월","2016.05 월","2016.06 월","2016.07 월","2016.08 월","2016.09 월","2016.10 월","2016.11 월","2016.12 월","2017.01 월","2017.02 월","2017.03 월","2017.04 월","2017.05 월","2017.06 월","2017.07 월","2017.08 월","2017.09 월","2017.10 월","2017.11 월","2017.12 월","2018.01 월","2018.02 월","2018.03 월","2018.04 월","2018.05 월","2018.06 월","2018.07 월","2018.08 월","2018.09 월","2018.10 월","2018.11 월","2018.12 월","2019.01 월","2019.02 월","2019.03 월","2019.04 월","2019.05 월","2019.06 월","2019.07 월","2019.08 월","2019.09 월","2019.10 월","2019.11 월","2019.12 월","2020.01 월","2020.02 월","2020.03 월","2020.04 월","2020.05 월","2020.06 월","2020.07 월","2020.08 월","2020.09 월","2020.10 월","2020.11 월","2020.12 월","2021.01 월","2021.02 월","2021.03 월","2021.04 월","2021.05 월","2021.06 월","2021.07 월","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월",
"계","연근해어업","충청남도","계","생산량:계","","3332.31088","1816.77112","1852.24772","3762.46803","7856.05672","9177.17167","2245.8163","5787.87448","7739.47985","8558.21498","6596.36185","3994.53493","2846.75599","1091.45989","1872.52736","3769.08589","6878.70704","9003.22651","4737.56595","10671.01337","22772.18794","11664.52109","9087.99312","9626.02542","3641.09551","1626.67225","2225.5868","3630.6328","10435.1035","9458.0053","2436.9862","7273.6139","17079.4604","14933.8077","8367.3378","5293.6127","3699.75677","1404.95108","2046.14087","3107.52129","7599.4353","13929.66927","3520.9104","11016.7232","14153.0567","14176.3433","7795.5121","6011.3281","2492.66283","1628.65675","2791.09019","3775.00314","12430.3818","10124.2354","2892.1235","8260.7837","14413.0738","13506.6413","6839.6221","4543.0679","2000.49595","1221.82951","2928.52351","5410.36828","16325.26479","8303.0254","3052.4428","4865.6349","9119.1249","7450.6676","4824.2127","3883.6687","2015.56169","794.32465","1838.06659","4273.82733","19955.26776","7263.0325","2583.8771","6543.6966",
"계","연근해어업","충청남도","계통","생산량:계","","1533.048","364.801","846.479","2467.081","4749.667","4132.728","1581.67","4981.531","6306.45","6438.314","5398.211","3008.319","1738.573","408.483","1019.324","2802.847","4200.509","3425.835","3826.344","9014.367","14939.727","10377.063","6679.062","4584.109","2538.208","766.772","1528.405","2431.813","4259.395","2924.208","1215.547","6033.241","14680.863","12830.512","5997.07","3883.926","2453.402","622.753","1659.682","2387.923","3910.727","3804.977","1860.124","7803.187","11279.722","11087.405","6435.512","4406.784","2081.145","1013.09","1646.579","2507.92","4101.947","3975.168","1792.353","6834.09","12192.806","11757.651","4171.187","3293.095","1569.728","870.855","2414.898","3435.134","4170.261","3854.475","2291.285","3961.046","6932.107","5835.06","3893.006","3054.248","1741.639","696.681","1447.631","2984.845","5709.051","3395.644","2094.422","5715.427",
"계","연근해어업","충청남도","비계통","생산량:계","","1799.26288","1451.97012","1005.76872","1295.38703","3106.38972","5044.44367","664.1463","806.34348","1433.02985","2119.90098","1198.15085","986.21593","1108.18299","682.97689","853.20336","966.23889","2678.19804","5577.39151","911.22195","1656.64637","7832.46094","1287.45809","2408.93112","5041.91642","1102.88751","859.90025","697.1818","1198.8198","6175.7085","6533.7973","1221.4392","1240.3729","2398.5974","2103.2957","2370.2678","1409.6867","1246.35477","782.19808","386.45887","719.59829","3688.7083","10124.69227","1660.7864","3213.5362","2873.3347","3088.9383","1360.0001","1604.5441","411.51783","615.56675","1144.51119","1267.08314","8328.4348","6149.0674","1099.7705","1426.6937","2220.2678","1748.9903","2668.4351","1249.9729","430.76795","350.97451","513.62551","1975.23428","12155.00379","4448.5504","761.1578","904.5889","2187.0179","1615.6076","931.2067","829.4207","273.92269","97.64365","390.43559","1288.98233","14246.21676","3867.3885","489.4551","828.2696",
"계","연근해어업","전라북도","계","생산량:계","","1578.30466","806.89387","1366.03243","1976.09462","2010.37246","2147.34143","1681.22907","1661.18333","2196.87695","2293.12575","1226.53665","1832.79672","906.01839","221.1132","803.70027","1369.916","1637.30282","1931.47678","1837.30601","1973.8453","4192.43277","2231.959","1864.2323","1151.50083","1084.05922","934.45544","498.8623","999.0106","2597.6217","2878.816","1924.0918","1542.0538","2933.7339","2976.1016","2760.0698","1765.5975","1280.89429","819.92614","1103.29698","1336.47223","2713.87649","2372.19814","2816.7939","2790.8124","2704.4881","2505.434","2342.4748","1778.3519","993.64174","490.02217","828.45516","1351.04078","3037.6896","3137.0497","3231.0564","2198.1037","2774.5831","2283.6817","2093.5356","2111.536","1439.11941","1437.04484","1365.58085","2140.97464","2761.2211","2126.0593","1723.511","2799.0002","2882.6336","2346.7153","2212.6519","1583.3435","1396.75551","314.02141","774.83415","1157.39552","1935.40058","1758.8899","1511.1136","2189.5399",
"계","연근해어업","전라북도","계통","생산량:계","","1230.686","516.53","1105.719","1323.075","1076.031","1066.846","1211.356","1344.819","1409.794","1296.064","969.563","1040.504","548.928","46.994","367.876","554.305","1161.569","1460.297","1477.288","1330.239","1632.474","1239.583","1477.064","848.724","607.173","164.762","161.448","492.344","1425.042","1454.333","1242.54","632.728","1164.724","1394.769","1785.22","674.913","664.253","226.843","462.769","595.414","1032.768","1450.134","1757.441","1155.432","946.692","1214.123","1759.437","943.349","379.588","202.554","344.115","479.498","1080.068","1344.479","1736.647","1353.525","1186.59","1164.139","1668.8","1382.201","818.99","532.516","611.563","791.022","1138.664","1204.847","1304.15","1409.007","1328.969","1456.845","1464.52","1095.646","825.058","178.789","354.052","520.945","1227.033","970.624","1320.937","1445.793",
"계","연근해어업","전라북도","비계통","생산량:계","","347.61866","290.36387","260.31343","653.01962","934.34146","1080.49543","469.87307","316.36433","787.08295","997.06175","256.97365","792.29272","357.09039","174.1192","435.82427","815.611","475.73382","471.17978","360.01801","643.6063","2559.95877","992.376","387.1683","302.77683","476.88622","769.69344","337.4143","506.6666","1172.5797","1424.483","681.5518","909.3258","1769.0099","1581.3326","974.8498","1090.6845","616.64129","593.08314","640.52798","741.05823","1681.10849","922.06414","1059.3529","1635.3804","1757.7961","1291.311","583.0378","835.0029","614.05374","287.46817","484.34016","871.54278","1957.6216","1792.5707","1494.4094","844.5787","1587.9931","1119.5427","424.7356","729.335","620.12941","904.52884","754.01785","1349.95264","1622.5571","921.2123","419.361","1389.9932","1553.6646","889.8703","748.1319","487.6975","571.69751","135.23241","420.78215","636.45052","708.36758","788.2659","190.1766","743.7469",
"계","연근해어업","전라남도","계","생산량:계","","8928.4658","3406.13808","5929.32414","6926.45028","8535.76624","7404.74315","8751.84053","12149.28407","12608.40545","14512.00674","13487.1476","14416.91705","11967.15595","4672.30873","6479.11326","6757.7062","9973.38544","9831.84695","12818.17314","13136.10945","17163.92238","13679.09955","15874.27524","11347.07134","13457.8638","9178.46483","8229.0402","9513.7266","11086.9579","10233.405","11702.9349","8597.2888","18050.0229","21398.6758","19438.3224","15514.3447","16214.93635","7326.81374","6728.25242","9168.00905","12368.08634","9764.56931","13448.3262","11218.9736","13374.1095","19916.6561","17858.1088","19073.8032","13688.90835","7081.33221","7473.84816","9712.94669","10909.5096","12708.9749","12041.5119","9281.3521","18633.8423","24594.5958","22945.0745","19196.7114","11646.78302","7664.04615","9871.98781","10760.82094","11392.7321","14089.3186","9158.5852","11495.8563","16954.8279","21543.7204","20065.0629","18004.1135","14728.69103","6784.3091","8667.44736","11767.65503","15521.85142","14716.199","10228.8145","12448.5503",
"계","연근해어업","전라남도","계통","생산량:계","","8141.754","2254.371","4943.744","5529.877","7109.126","6496.283","7368.501","10819.122","11469.827","13501.518","12343.233","13063.283","10376.953","3802.966","5487.16","5343.93","8665.475","8883.536","11995.279","12422.704","15710.447","12649.48","14396.302","10353.676","8676.428","4218.286","5846.64","6890.627","7855.048","7857.759","7176.851","6524.349","15022.762","18660.347","14579.942","9088.997","9544.392","3408.911","4141.418","6347.116","8415.68","6887.739","10328.189","8720.62","10434.74","17344.753","14534.958","12224.745","7718.415","4083.534","5544.955","6796.91","8006.851","8897.233","7831.154","7826.63","16288.957","21987.075","19519.434","12734.92","6519.355","4409.501","7091.58","7977.781","8898.289","9145.882","5559.376","9336.262","14172.163","18387.764","16485.456","13775.175","9745.614","4345.358","7291.295","9023.872","11537.434","10712.699","6655.031","9638.305",
"계","연근해어업","전라남도","비계통","생산량:계","","786.7118","1151.76708","985.58014","1396.57328","1426.64024","908.46015","1383.33953","1330.16207","1138.57845","1010.48874","1143.9146","1353.63405","1590.20295","869.34273","991.95326","1413.7762","1307.91044","948.31095","822.89414","713.40545","1453.47538","1029.61955","1477.97324","993.39534","4781.4358","4960.17883","2382.4002","2623.0996","3231.9099","2375.646","4526.0839","2072.9398","3027.2609","2738.3288","4858.3804","6425.3477","6670.54435","3917.90274","2586.83442","2820.89305","3952.40634","2876.83031","3120.1372","2498.3536","2939.3695","2571.9031","3323.1508","6849.0582","5970.49335","2997.79821","1928.89316","2916.03669","2902.6586","3811.7419","4210.3579","1454.7221","2344.8853","2607.5208","3425.6405","6461.7914","5127.42802","3254.54515","2780.40781","2783.03994","2494.4431","4943.4366","3599.2092","2159.5943","2782.6649","3155.9564","3579.6069","4228.9385","4983.07703","2438.9511","1376.15236","2743.78303","3984.41742","4003.5","3573.7835","2810.2453",
"계","연근해어업","경상북도","계","생산량:계","","11857.31949","5294.82147","5448.47887","7492.31881","8079.31202","5785.22438","3914.8789","5496.18647","7530.28679","11720.60819","15711.44496","20468.1148","13538.93214","7457.93862","8305.79024","8603.70543","7533.85534","7585.55098","5154.63701","3537.60213","6979.17408","9573.27486","13765.70139","14417.05679","7062.56673","4028.362","6142.7899","8846.7053","6393.377","6792.7233","4519.3933","5788.767","9643.0275","13192.9464","9127.0262","8441.0886","10409.49912","6101.94548","6819.76854","7859.95791","6561.35892","6076.19369","4293.3767","5781.4162","6971.5552","7012.2909","8455.2814","10971.9788","7134.75744","5946.5331","5448.47021","9093.62792","7173.3007","7191.2616","4711.0124","3786.1428","5282.0819","9591.9064","9040.0911","11165.9755","7505.16551","4229.90406","6161.00546","8357.13756","5457.9544","6181.4837","4708.3378","3581.0397","10226.912","18289.2165","8236.3504","8613.3157","5803.28055","4820.41557","6184.27194","10940.9682","11842.46122","8288.9248","8671.1368","6782.781",
"계","연근해어업","경상북도","계통","생산량:계","","9822.054","3542.899","3176.543","5216.255","6047.003","3786.942","2897.353","5249.943","5934.313","9633.5","13564.603","18026.412","12273.889","6038.056","6330.889","6314.238","5445.131","5895.41","4351.605","3073.084","5035.069","7785.643","12140.148","13046.205","6030.623","3197.72","4517.185","4892.494","4486.344","5115.15","3245.862","4631.167","7946.043","11306.359","7634.833","7187.177","9104.214","5111.716","5038.324","4954.64","4474.46","4167.791","3050.788","4496.226","5863.5","5895.784","6908.036","9706.439","6303.943","4733.125","4408.486","5014.394","5690.241","5505.547","3525.549","3073.121","4652.367","8386.236","7614.573","9823.233","6556.327","3501.701","3695.444","4326.797","4067.761","4595.509","3617.409","2982.155","9030.386","16536.901","6651.321","7138.945","4734.728","3918.28","4212.326","6642.831","9861.694","5779.999","6567.603","3864.694",
"계","연근해어업","경상북도","비계통","생산량:계","","2035.26549","1751.92247","2271.93587","2276.06381","2032.30902","1998.28238","1017.5259","246.24347","1595.97379","2087.10819","2146.84196","2441.7028","1265.04314","1419.88262","1974.90124","2289.46743","2088.72434","1690.14098","803.03201","464.51813","1944.10508","1787.63186","1625.55339","1370.85179","1031.94373","830.642","1625.6049","3954.2113","1907.033","1677.5733","1273.5313","1157.6","1696.9845","1886.5874","1492.1932","1253.9116","1305.28512","990.22948","1781.44454","2905.31791","2086.89892","1908.40269","1242.5887","1285.1902","1108.0552","1116.5069","1547.2454","1265.5398","830.81444","1213.4081","1039.98421","4079.23392","1483.0597","1685.7146","1185.4634","713.0218","629.7149","1205.6704","1425.5181","1342.7425","948.83851","728.20306","2465.56146","4030.34056","1390.1934","1585.9747","1090.9288","598.8847","1196.526","1752.3155","1585.0294","1474.3707","1068.55255","902.13557","1971.94594","4298.1372","1980.76722","2508.9258","2103.5338","2918.087",
"계","연근해어업","경상남도","계","생산량:계","","26164.00662","9404.14175","12669.73273","6926.80349","8955.63609","9755.75998","18937.04504","21481.25945","12153.81216","16000.23921","12946.28433","15225.60807","25809.52807","14513.53723","20685.59314","8007.36477","9541.58196","9106.6272","25395.27986","26029.35519","24395.91518","12975.06415","16799.75387","25837.13065","30064.76975","14503.85847","11065.9548","6606.5498","7258.655","6637.8115","27744.4852","20537.8055","26613.5293","21468.9572","21342.7957","24535.1902","36318.95004","17142.13571","13540.23","8183.37169","9642.12108","7244.60409","17924.7981","19892.5971","14092.812","13501.9719","12356.3457","20433.0928","26527.76695","20067.4564","17264.41745","9732.72638","9060.099","8493.0945","28642.1693","19512.5412","18491.9161","18588.849","19783.489","19368.5101","17110.47253","16136.34611","21483.97499","11145.57382","8528.01","8641.2365","29257.6838","23372.7317","12385.1427","17012.0635","11172.3917","16623.068","22949.89656","19169.68359","19905.7713","9284.64431","6450.43406","6214.2395","11923.439","18186.3156",
"계","연근해어업","경상남도","계통","생산량:계","","24175.872","7747.825","11138.829","5802.965","7511.791","8517.918","17410.042","20059.288","10855.576","14706.111","11515.75","13473.322","23834.995","13556.308","19493.537","6964.266","8507.748","8107.206","24276.343","24783.503","22653.733","11833.654","15442.313","24097.938","26451.244","10684.992","9684.994","5328.542","5281.861","4679.14","25345.701","18791.006","19112.76","18236.308","18042.133","20041.687","31761.934","14470.048","10404.578","6620.931","8027.314","5729.996","16335.231","18145.851","12579.507","11675.555","10096.057","16893.279","22725.249","18594.791","15499.109","8428.805","7838.617","7181.293","26136.572","17301.97","16728.671","17034.902","17575.266","15940.464","14481.426","13303.239","18314.578","8779.853","6409.57","6918.105","26989.522","21590.794","10626.911","15420.959","9071.219","13176.639","18081.318","17398.026","17118.721","7380.495","5215.058","5071.647","10154.011","16545.8",
"계","연근해어업","경상남도","비계통","생산량:계","","1988.13462","1656.31675","1530.90373","1123.83849","1443.84509","1237.84198","1527.00304","1421.97145","1298.23616","1294.12821","1430.53433","1752.28607","1974.53307","957.22923","1192.05614","1043.09877","1033.83396","999.4212","1118.93686","1245.85219","1742.18218","1141.41015","1357.44087","1739.19265","3613.52575","3818.86647","1380.9608","1278.0078","1976.794","1958.6715","2398.7842","1746.7995","7500.7693","3232.6492","3300.6627","4493.5032","4557.01604","2672.08771","3135.652","1562.44069","1614.80708","1514.60809","1589.5671","1746.7461","1513.305","1826.4169","2260.2887","3539.8138","3802.51795","1472.6654","1765.30845","1303.92138","1221.482","1311.8015","2505.5973","2210.5712","1763.2451","1553.947","2208.223","3428.0461","2629.04653","2833.10711","3169.39699","2365.72082","2118.44","1723.1315","2268.1618","1781.9377","1758.2317","1591.1045","2101.1727","3446.429","4868.57856","1771.65759","2787.0503","1904.14931","1235.37606","1142.5925","1769.428","1640.5156",
